CustomerID,Gender,Age,AnnualIncome,SpendingScore
3298,Female,45,63505,49
3299,Male,32,101532,71
3300,Male,64,124780,90
3301,Female,43,98287,94
3302,Male,21,33729,21
3303,Male,30,93607,66
3304,Male,51,109724,81
3305,Female,42,64466,45
3306,Female,29,38907,28
3307,Female,44,93949,90
3308,Male,18,26171,30
3309,Male,27,49460,39
3310,Male,31,59848,54
3311,Female,18,20770,5
3312,Male,23,26785,29
3313,Female,32,28304,8
3314,Female,25,66411,58
3315,Female,36,65411,33
3316,Male,40,78645,60
3317,Female,32,144400,81
3318,Female,33,42034,50
3319,Female,57,92845,94
3320,Male,31,144265,74
3321,Male,40,45690,36
3322,Female,21,28040,19
3323,Female,45,124221,88
3324,Female,27,30579,22
3325,Male,21,33454,5
3326,Male,62,83700,78
3327,Female,59,103754,67
3328,Male,46,86385,87
3329,Female,61,147729,61
3330,Female,26,50665,38
3331,Male,46,47187,29
3332,Male,33,35798,12
3333,Male,49,51575,44
3334,Female,32,51971,41
3335,Male,21,34570,8
3336,Female,18,24325,19
3337,Female,25,68178,53
3338,Male,56,93936,80
3339,Male,42,68592,47
3340,Female,26,22858,26
3341,Male,41,66301,35
3342,Male,23,20790,7
3343,Female,58,105757,92
3344,Male,60,114472,54
3345,Male,37,134166,85
3346,Male,22,26633,14
3347,Male,30,131211,73
3348,Female,37,81594,83
3349,Male,30,149536,69
3350,Male,40,55969,33
3351,Male,60,142227,80
3352,Male,30,25649,22
3353,Male,34,24160,9
3354,Male,27,73645,56
3355,Female,29,33549,12
3356,Male,49,43910,47
3357,Female,25,65862,32
3358,Male,44,69479,34
3359,Male,38,73393,60
3360,Female,34,39627,14
3361,Male,18,34180,18
3362,Male,39,91120,99
3363,Female,37,58178,37
3364,Female,49,124758,84
3365,Female,41,70796,51
3366,Male,60,97991,71
3367,Male,51,144182,84
3368,Male,33,57577,38
3369,Male,32,61244,56
3370,Female,31,60076,41
3371,Male,44,57295,47
3372,Female,48,98255,62
3373,Male,43,122092,79
3374,Female,25,29550,11
3375,Female,29,36284,12
3376,Female,43,57743,49
3377,Male,20,28346,13
3378,Male,37,76089,20
3379,Female,33,28349,19
3380,Male,42,135114,67
3381,Female,44,72083,26
3382,Male,35,65354,27
3383,Male,29,24027,29
3384,Female,26,22302,8
3385,Male,31,23142,11
3386,Female,30,87848,57
3387,Male,48,116329,77
3388,Female,26,27223,22
3389,Female,18,24971,22
3390,Male,30,25630,11
3391,Female,26,22987,30
3392,Male,25,23135,18
3393,Male,23,35057,10
3394,Female,25,47037,35
3395,Female,44,77987,44
3396,Female,21,27608,7
3397,Female,58,138213,59
3398,Female,31,129828,84
3399,Female,31,36106,30
3400,Female,40,41357,52
3401,Male,31,79751,43
3402,Female,54,90139,60
3403,Female,28,27141,16
3404,Male,47,56303,38
3405,Male,40,79350,21
3406,Male,58,88479,95
3407,Female,36,77464,43
3408,Female,31,36087,28
3409,Female,38,45862,36
3410,Female,29,28818,13
3411,Male,25,25522,23
3412,Male,29,32499,6
3413,Male,20,25202,24
3414,Female,41,45194,36
3415,Female,22,29606,18
3416,Male,31,27506,14
3417,Male,44,88752,55
3418,Female,48,103061,85
3419,Male,32,51005,21
3420,Male,34,90098,99
3421,Female,42,51713,27
3422,Male,41,128356,59
3423,Female,28,20286,10
3424,Male,62,82715,82
3425,Female,30,48844,23
3426,Female,25,24334,24
3427,Female,59,116605,65
3428,Male,25,23600,10
3429,Female,22,32367,5
3430,Female,50,74661,51
3431,Female,63,132939,79
3432,Female,46,133110,83
3433,Male,33,36487,9
3434,Male,29,22405,14
3435,Female,54,134055,74
3436,Male,35,41564,51
3437,Male,31,27063,29
3438,Female,50,78694,28
3439,Male,29,56023,21
3440,Female,40,56575,45
3441,Female,53,140975,63
3442,Male,19,33624,12
3443,Male,48,93275,73
3444,Male,37,70480,47
3445,Female,52,118528,82
3446,Female,20,35710,16
3447,Male,34,30169,10
3448,Male,35,24782,13
3449,Female,24,36695,25
3450,Female,30,34691,15
3451,Male,34,61400,43
3452,Female,58,96160,98
3453,Male,26,73683,55
3454,Female,28,32383,26
3455,Male,39,115010,59
3456,Male,26,32579,17
3457,Male,27,21442,5
3458,Male,24,33709,18
3459,Male,43,75851,36
3460,Female,23,22170,6
3461,Female,34,143263,64
3462,Female,21,36170,7
3463,Female,40,64387,36
3464,Female,63,122799,59
3465,Female,44,112151,51
3466,Female,35,57838,52
3467,Female,26,66523,57
3468,Male,29,46979,55
3469,Male,32,28150,9
3470,Female,53,146301,76
3471,Male,35,77130,39
3472,Male,33,25323,26
3473,Female,38,43729,45
3474,Female,33,33573,5
3475,Female,34,47748,35
3476,Female,43,65974,33
3477,Male,34,55408,35
3478,Female,44,50432,40
3479,Male,20,23298,7
3480,Male,31,37706,20
3481,Female,33,99908,50
3482,Female,22,21071,14
3483,Male,35,126825,52
3484,Male,28,61636,22
3485,Male,24,20006,30
3486,Female,28,72136,37
3487,Female,34,148955,89
3488,Female,32,22128,24
3489,Male,21,36871,20
3490,Female,32,117184,75
3491,Female,60,101339,78
3492,Female,48,120160,91
3493,Female,50,55409,39
3494,Male,32,27886,9
3495,Male,19,22603,23
3496,Male,32,23528,9
3497,Female,48,89626,99
3498,Female,45,121936,95
3499,Female,28,66861,55
3500,Male,60,107495,91
3501,Female,37,50258,32
3502,Female,19,21602,30
3503,Female,40,52226,49
3504,Female,58,122412,58
3505,Male,50,135358,98
3506,Male,26,25379,18
3507,Male,29,61925,22
3508,Male,33,36802,13
3509,Male,56,103660,52
3510,Female,51,127281,89
3511,Male,28,40179,50
3512,Female,28,24843,26
3513,Male,63,131208,87
3514,Female,39,42583,57
3515,Female,32,139826,68
3516,Female,20,33347,20
3517,Female,43,79895,34
3518,Female,58,109215,66
3519,Female,44,85073,92
3520,Male,25,57391,53
3521,Female,32,27267,12
3522,Female,19,34090,7
3523,Female,31,134624,82
3524,Male,61,86710,87
3525,Female,37,117690,65
3526,Male,41,123068,84
3527,Male,20,34073,15
3528,Female,28,41355,28
3529,Male,26,29578,18
3530,Female,48,53375,30
3531,Male,27,29462,22
3532,Male,21,25097,5
3533,Female,23,28849,8
3534,Female,41,47958,54
3535,Female,60,96003,92
3536,Male,20,31673,16
3537,Male,42,52405,36
3538,Male,34,91327,60
3539,Male,41,50508,54
3540,Female,25,63028,41
3541,Female,50,46787,52
3542,Female,24,25489,24
3543,Female,44,88768,92
3544,Female,54,140011,70
3545,Male,19,21375,19
3546,Female,29,38708,5
3547,Male,56,124397,97
3548,Male,27,70374,28
3549,Male,65,148224,99
3550,Female,60,97795,81
3551,Female,28,21064,12
3552,Male,48,135789,52
3553,Female,22,29837,27
3554,Female,33,50029,41
3555,Female,29,37398,7
3556,Male,38,59649,21
3557,Male,30,61479,25
3558,Male,53,93123,57
3559,Male,35,61874,27
3560,Male,35,107827,64
3561,Male,49,60413,55
3562,Female,65,118955,92
3563,Female,19,33226,14
3564,Male,26,30920,28
3565,Male,21,22252,23
3566,Female,19,35629,20
3567,Male,28,75518,36
3568,Male,35,112450,71
3569,Male,21,38645,25
3570,Male,48,54314,28
3571,Male,45,146805,76
3572,Male,47,148547,86
3573,Female,32,75885,23
3574,Female,24,32728,21
3575,Female,37,48926,57
3576,Male,47,117704,65
3577,Female,46,135079,91
3578,Male,30,23755,23
3579,Male,38,113152,86
3580,Male,45,95725,58
3581,Male,19,28191,28
3582,Female,38,131736,63
3583,Male,18,38827,25
3584,Male,30,94519,76
3585,Male,39,53522,29
3586,Female,53,96153,70
3587,Female,46,74004,37
3588,Female,39,106417,63
3589,Female,46,52320,35
3590,Female,38,57950,23
3591,Male,32,34198,10
3592,Male,34,35032,14
3593,Female,34,47236,29
3594,Female,38,51603,20
3595,Female,59,88558,72
3596,Female,58,109401,62
3597,Female,33,65598,30
3598,Male,22,34356,5
3599,Male,54,143688,64
3600,Female,29,28771,21
3601,Female,47,92954,92
3602,Male,31,132915,54
3603,Male,26,29267,30
3604,Female,41,149457,90
3605,Female,39,80441,51
3606,Female,51,135014,50
3607,Female,21,26139,28
3608,Female,46,135685,94
3609,Female,55,106144,92
3610,Male,33,32449,24
3611,Female,19,30640,15
3612,Female,42,55805,41
3613,Male,35,34117,5
3614,Female,22,38519,12
3615,Male,32,26716,18
3616,Male,32,37975,27
3617,Male,24,27029,16
3618,Female,18,28403,23
3619,Male,32,29188,11
3620,Male,44,55512,27
3621,Male,42,79211,60
3622,Male,26,35597,22
3623,Female,61,80833,63
3624,Male,27,46559,52
3625,Female,30,116394,77
3626,Male,42,69645,30
3627,Female,31,92780,92
3628,Male,23,25638,12
3629,Male,42,103513,63
3630,Female,32,29666,6
3631,Male,19,24407,8
3632,Male,46,59634,47
3633,Female,40,88292,80
3634,Male,29,25615,6
3635,Male,36,135096,55
3636,Male,22,22399,18
3637,Female,47,55024,30
3638,Female,65,148191,93
3639,Male,44,50315,54
3640,Female,30,67845,59
3641,Male,33,60691,58
3642,Female,42,82625,75
3643,Male,39,75091,25
3644,Male,33,96617,64
3645,Male,55,142825,91
3646,Male,23,36972,22
3647,Male,19,27880,21
3648,Female,35,37662,7
3649,Female,46,92260,66
3650,Female,41,97849,52
3651,Male,29,53454,34
3652,Female,58,99375,54
3653,Male,50,90506,79
3654,Male,51,116216,51
3655,Male,18,20895,30
3656,Male,23,30567,29
3657,Male,33,26239,30
3658,Male,45,75325,43
3659,Female,39,83387,72
3660,Female,50,47546,52
3661,Male,30,57092,25
3662,Male,48,142492,81
3663,Male,27,25758,21
3664,Female,40,64867,22
3665,Male,26,41720,58
3666,Female,25,28561,17
3667,Female,35,124759,73
3668,Male,55,99655,74
3669,Female,22,33532,30
3670,Male,50,109864,73
3671,Female,30,60324,56
3672,Male,65,85488,95
3673,Male,33,141573,76
3674,Female,35,33440,19
3675,Male,23,37230,9
3676,Female,19,28775,8
3677,Male,28,74640,55
3678,Female,45,56951,31
3679,Female,41,56319,32
3680,Male,63,104600,91
3681,Male,32,57550,29
3682,Male,27,33109,28
3683,Male,56,120304,69
3684,Male,31,27953,29
3685,Male,38,74624,33
3686,Male,27,56505,49
3687,Male,45,59111,44
3688,Male,49,64488,38
3689,Female,25,33214,28
3690,Female,46,75616,31
3691,Female,20,20762,20
3692,Female,50,66947,37
3693,Male,62,149514,51
3694,Male,53,94282,65
3695,Female,48,61728,28
3696,Female,51,88064,52
3697,Male,48,87539,65
3698,Female,29,26846,11
3699,Male,37,121297,75
3700,Female,20,23348,8
3701,Male,37,141138,84
3702,Male,45,106033,87
3703,Male,61,105950,63
3704,Female,32,61169,22
3705,Female,20,22517,29
3706,Female,28,65515,49
3707,Male,30,148743,50
3708,Male,18,20870,23
3709,Male,28,67198,55
3710,Female,30,148664,65
3711,Female,45,70950,51
3712,Female,37,117178,96
3713,Female,30,27002,16
3714,Male,20,21898,14
3715,Female,27,37234,8
3716,Female,30,27580,21
3717,Female,43,41728,28
3718,Male,23,25590,11
3719,Female,32,27868,13
3720,Female,27,67411,25
3721,Female,22,29632,21
3722,Male,53,85616,90
3723,Female,40,55574,45
3724,Male,41,43038,26
3725,Male,57,96880,99
3726,Male,19,26322,21
3727,Male,37,65597,58
3728,Female,22,32657,26
3729,Male,24,30498,8
3730,Male,28,28323,16
3731,Female,42,73362,31
3732,Female,61,94257,90
3733,Male,45,76790,29
3734,Male,48,114574,97
3735,Male,27,27933,22
3736,Female,42,138645,71
3737,Male,35,35626,28
3738,Female,31,43022,34
3739,Female,33,96270,56
3740,Female,44,41183,23
3741,Male,48,88498,68
3742,Male,26,34847,23
3743,Female,47,79180,56
3744,Female,48,129265,85
3745,Female,27,37111,9
3746,Female,45,130344,59
3747,Female,48,93493,51
3748,Male,41,105487,62
3749,Male,27,27308,29
3750,Male,43,66490,55
3751,Male,42,41504,50
3752,Male,39,47714,46
3753,Male,41,137932,97
3754,Male,48,76808,34
3755,Male,36,79478,35
3756,Female,48,82293,50
3757,Female,29,47720,56
3758,Female,42,41962,29
3759,Male,64,127018,93
3760,Female,27,57435,55
3761,Male,52,129584,76
3762,Female,35,20489,20
3763,Female,24,24774,30
3764,Male,37,124151,66
3765,Male,42,66127,29
3766,Male,62,120729,67
3767,Male,33,25381,29
3768,Female,34,20213,18
3769,Female,26,44102,27
3770,Male,34,106484,55
3771,Male,31,123888,53
3772,Female,26,74590,59
3773,Female,20,29602,28
3774,Male,31,34848,29
3775,Female,42,148394,87
3776,Female,39,133888,53
3777,Female,26,29168,5
3778,Female,44,69012,38
3779,Female,32,21906,9
3780,Female,44,48521,28
3781,Female,20,38201,28
3782,Male,54,142146,53
3783,Female,46,88754,51
3784,Male,46,149931,54
3785,Male,32,26640,12
3786,Male,29,30295,27
3787,Female,30,31296,8
3788,Male,59,90374,50
3789,Male,20,23331,24
3790,Female,21,32446,12
3791,Female,28,36819,9
3792,Female,43,75790,42
3793,Male,24,26238,19
3794,Male,49,118892,66
3795,Male,50,102111,53
3796,Male,41,59268,22
3797,Male,34,58048,23
3798,Male,46,53427,36
3799,Male,42,70828,26
3800,Male,46,72745,52
3801,Male,18,22463,10
3802,Male,42,78600,31
3803,Female,46,105347,83
3804,Female,35,38760,15
3805,Female,44,137400,98
3806,Male,25,37673,8
3807,Female,56,121738,51
3808,Male,32,38757,28
3809,Female,42,78575,60
3810,Male,39,47798,50
3811,Male,32,72536,45
3812,Male,18,31963,17
3813,Female,23,25601,12
3814,Female,27,50434,45
3815,Male,35,30978,19
3816,Male,55,114722,86
3817,Male,63,89550,91
3818,Female,22,38698,15
3819,Female,26,78939,55
3820,Male,35,34088,14
3821,Male,19,24157,15
3822,Female,64,110120,77
3823,Female,38,118255,69
3824,Male,65,147135,90
3825,Female,48,91011,72
3826,Male,59,146523,98
3827,Male,35,137855,72
3828,Female,30,37824,19
3829,Male,42,52844,31
3830,Male,47,139245,74
3831,Female,59,88320,81
3832,Female,29,75518,59
3833,Female,39,145172,58
3834,Male,61,105710,97
3835,Male,50,149748,93
3836,Male,46,52205,60
3837,Male,47,43399,37
3838,Female,54,127232,74
3839,Male,32,139852,51
3840,Female,35,29161,10
3841,Female,33,57584,31
3842,Male,37,78901,32
3843,Male,30,59278,60
3844,Female,64,97445,97
3845,Male,31,54561,54
3846,Male,30,66535,36
3847,Female,41,122975,84
3848,Female,41,143347,71
3849,Male,23,38856,17
3850,Female,51,109133,83
3851,Female,34,27325,8
3852,Female,25,63973,51
3853,Female,35,76613,21
3854,Male,33,58828,34
3855,Male,21,30047,26
3856,Male,33,35768,10
3857,Male,28,37089,23
3858,Male,27,42470,43
3859,Female,27,60157,40
3860,Male,35,47046,40
3861,Male,23,27097,16
3862,Male,48,71185,53
3863,Male,32,33967,15
3864,Male,22,28708,27
3865,Male,26,45710,42
3866,Male,44,65095,53
3867,Male,60,148645,85
3868,Female,60,97253,50
3869,Female,32,48504,52
3870,Female,29,50668,41
3871,Female,35,43825,57
3872,Female,39,75318,37
3873,Female,33,24529,27
3874,Female,47,124208,84
3875,Female,53,135307,100
3876,Male,41,117753,82
3877,Female,27,47776,47
3878,Male,18,24460,6
3879,Male,29,30054,25
3880,Male,34,110420,65
3881,Male,50,95169,70
3882,Female,28,20182,15
3883,Female,24,37097,25
3884,Female,36,103874,68
3885,Female,41,74066,59
3886,Male,44,78432,51
3887,Female,38,54554,48
3888,Male,56,118360,59
3889,Male,34,32002,28
3890,Male,31,58868,24
3891,Male,21,37804,28
3892,Male,22,22061,11
3893,Male,49,80928,89
3894,Male,18,32358,7
3895,Male,40,57196,30
3896,Male,52,140710,51
3897,Female,41,66478,25
3898,Female,29,25920,20
3899,Female,48,57061,43
3900,Male,37,48891,29
3901,Female,44,49335,25
3902,Female,32,76293,26
3903,Female,23,38001,27
3904,Female,23,35360,7
3905,Male,42,108189,78
3906,Male,31,104398,70
3907,Female,24,25085,28
3908,Female,31,23303,30
3909,Male,49,89877,65
3910,Female,28,25457,25
3911,Female,64,112049,63
3912,Male,47,120378,76
3913,Male,48,70344,51
3914,Male,27,32880,12
3915,Female,46,123597,66
3916,Female,41,95267,78
3917,Male,23,26120,19
3918,Female,28,21816,12
3919,Female,37,145234,63
3920,Male,38,122844,87
3921,Male,18,24890,30
3922,Male,30,31937,28
3923,Male,41,104699,52
3924,Female,40,76320,58
3925,Female,62,145989,86
3926,Female,47,53800,43
3927,Male,35,27759,17
3928,Female,18,26618,13
3929,Female,20,32709,23
3930,Male,20,35080,16
3931,Male,20,38694,5
3932,Male,52,101951,92
3933,Female,24,29921,20
3934,Male,42,147027,53
3935,Male,31,38892,20
3936,Male,33,39447,7
3937,Male,19,33035,25
3938,Male,37,99895,63
3939,Male,31,35084,19
3940,Male,20,23773,8
3941,Male,28,66391,28
3942,Male,19,23963,19
3943,Female,63,124949,98
3944,Female,24,26486,6
3945,Female,57,105224,74
3946,Male,18,37568,26
3947,Male,49,59756,53
3948,Male,23,29242,8
3949,Female,50,41488,55
3950,Male,38,148788,71
3951,Female,38,122813,59
3952,Male,25,48441,57
3953,Female,52,128067,96
3954,Female,24,20040,27
3955,Male,33,39118,5
3956,Female,21,34867,9
3957,Female,29,33889,22
3958,Male,54,128062,69
3959,Male,26,20886,7
3960,Female,33,24615,6
3961,Male,23,31856,20
3962,Male,47,144861,53
3963,Male,58,88063,96
3964,Female,43,67931,21
3965,Male,22,24259,14
3966,Male,33,60934,30
3967,Male,19,29353,12
3968,Female,29,20552,17
3969,Female,53,139175,77
3970,Female,53,88504,78
3971,Male,38,58680,31
3972,Female,28,71429,28
3973,Male,25,68454,27
3974,Male,37,87785,100
3975,Female,18,26790,30
3976,Female,36,110127,78
3977,Female,40,45896,30
3978,Male,64,85586,50
3979,Male,58,128004,56
3980,Male,36,83995,71
3981,Male,31,45533,52
3982,Male,28,69685,35
3983,Male,35,55020,25
3984,Female,41,63666,37
3985,Male,50,53074,45
3986,Female,18,26440,5
3987,Female,35,31433,21
3988,Female,47,67912,47
3989,Male,31,41945,27
3990,Female,46,53039,32
3991,Female,26,34400,18
3992,Male,27,49759,42
3993,Female,38,111529,94
3994,Female,19,21051,13
3995,Female,28,67889,39
3996,Male,34,83268,100
3997,Female,33,34645,26
3998,Female,19,28267,5
3999,Male,64,110926,99
4000,Male,30,115331,70
4001,Male,50,88621,100
4002,Female,34,28372,6
4003,Female,55,145130,100
4004,Female,34,109318,62
4005,Female,37,137542,76
4006,Female,36,118353,76
4007,Female,24,24864,20
4008,Female,33,35893,23
4009,Female,23,27644,29
4010,Female,31,51994,52
4011,Male,58,94934,50
4012,Male,40,114617,77
4013,Female,32,27023,6
4014,Female,36,102482,55
4015,Female,18,25189,25
4016,Female,20,37883,12
4017,Female,62,147234,99
4018,Male,20,23668,19
4019,Male,48,146014,92
4020,Female,30,37911,13
4021,Male,40,98119,98
4022,Male,41,63334,52
4023,Female,62,137718,73
4024,Male,23,37665,6
4025,Female,26,75395,46
4026,Male,46,71016,25
4027,Female,20,32460,14
4028,Female,23,22753,21
4029,Female,40,115443,88
4030,Female,39,146150,79
4031,Male,33,142539,67
4032,Male,44,126483,95
4033,Female,50,45795,57
4034,Female,31,31619,6
4035,Female,41,112520,81
4036,Female,51,109377,96
4037,Female,49,47012,49
4038,Female,19,29596,24
4039,Male,54,117098,74
4040,Female,57,114711,51
4041,Male,34,73534,29
4042,Female,29,40761,55
4043,Female,22,32646,10
4044,Male,56,111871,67
4045,Female,25,36466,13
4046,Male,44,145773,89
4047,Female,33,49008,45
4048,Male,32,37275,24
4049,Male,44,41445,24
4050,Male,31,44840,27
4051,Male,45,79301,30
4052,Male,36,133396,64
4053,Male,25,66714,41
4054,Male,26,21434,15
4055,Male,49,61787,21
4056,Female,49,58246,39
4057,Male,21,28591,24
4058,Male,45,60832,22
4059,Female,47,117899,51
4060,Male,40,44140,50
4061,Male,46,96616,88
4062,Male,55,80373,79
4063,Female,20,28896,19
4064,Female,28,73880,34
4065,Female,55,104210,90
4066,Male,38,75777,59
4067,Female,65,131881,78
4068,Male,49,129959,94
4069,Female,43,62300,36
4070,Male,37,86461,57
4071,Female,33,103669,93
4072,Male,47,56147,44
4073,Male,27,47431,50
4074,Female,32,44054,58
4075,Female,28,33803,12
4076,Female,36,96484,82
4077,Female,44,64404,23
4078,Female,26,40503,21
4079,Female,34,29788,23
4080,Female,27,21538,17
4081,Female,65,115910,89
4082,Female,38,72604,23
4083,Female,30,57179,20
4084,Female,36,67760,51
4085,Female,25,75226,56
4086,Male,32,60901,32
4087,Female,32,48575,43
4088,Male,50,64986,28
4089,Male,47,62053,38
4090,Female,28,32992,24
4091,Female,18,21759,27
4092,Male,21,26119,10
4093,Female,49,51864,48
4094,Male,34,71060,45
4095,Male,37,44412,21
4096,Male,26,25795,27
4097,Female,34,32206,13
4098,Male,35,20200,5
4099,Female,41,78588,45
4100,Male,65,144819,58
4101,Male,29,25665,19
4102,Female,29,69236,46
4103,Male,20,33926,9
4104,Female,24,21752,21
4105,Female,28,35686,12
4106,Male,48,78583,44
4107,Male,36,76313,60
4108,Female,41,57349,31
4109,Male,35,24043,27
4110,Female,46,122506,73
4111,Female,31,21030,13
4112,Female,48,128159,91
4113,Male,31,49544,24
4114,Female,22,26342,27
4115,Male,44,75210,51
4116,Male,49,68730,45
4117,Male,23,29616,20
4118,Female,35,26279,22
4119,Female,34,102245,80
4120,Male,64,81653,53
4121,Female,45,130728,52
4122,Male,26,52737,44
4123,Female,41,75738,29
4124,Female,51,110072,64
4125,Male,21,21171,21
4126,Female,58,131948,80
4127,Male,57,88776,72
4128,Female,33,56652,43
4129,Male,26,68016,54
4130,Male,34,127399,80
4131,Female,28,76206,20
4132,Female,21,39521,9
4133,Female,46,147173,84
4134,Male,63,135782,82
4135,Female,49,87985,70
4136,Female,60,97412,56
4137,Male,33,49013,44
4138,Female,35,22934,28
4139,Male,41,113113,67
4140,Female,25,38243,23
4141,Male,25,37087,12
4142,Male,35,23693,20
4143,Male,43,50296,33
4144,Male,33,147460,95
4145,Male,21,24774,6
4146,Male,25,26065,10
4147,Female,34,22065,17
4148,Male,28,64864,22
4149,Male,54,143025,57
4150,Female,48,90959,62
4151,Male,34,46090,23
4152,Male,50,117927,91
4153,Male,62,91147,98
4154,Male,38,58111,55
4155,Female,27,30317,18
4156,Male,32,92800,50
4157,Female,59,82215,98
4158,Female,29,20114,13
4159,Female,58,129701,54
4160,Female,31,21509,18
4161,Male,27,57607,24
4162,Male,53,131509,69
4163,Male,44,91835,68
4164,Female,35,75497,26
4165,Male,60,115240,52
4166,Female,49,76811,32
4167,Male,31,75929,38
4168,Female,48,75015,56
4169,Male,32,32727,30
4170,Male,64,110681,77
4171,Male,46,74677,51
4172,Female,36,42007,57
4173,Female,32,31895,7
4174,Male,47,41531,58
4175,Female,20,20729,9
4176,Male,59,126990,90
4177,Male,34,40962,25
4178,Female,38,128305,54
4179,Male,41,61994,40
4180,Male,39,71893,38
4181,Female,61,98083,68
4182,Male,34,104232,56
4183,Female,44,46022,57
4184,Male,26,34278,10
4185,Male,33,39764,15
4186,Female,50,43499,36
4187,Female,28,48643,55
4188,Male,53,118489,81
4189,Male,49,68515,52
4190,Female,22,38939,9
4191,Male,47,40003,56
4192,Female,34,86524,90
4193,Male,31,31212,13
4194,Female,31,51251,28
4195,Female,41,51640,30
4196,Male,30,116699,53
4197,Male,45,74089,53
4198,Male,32,28579,12
4199,Female,20,33752,17
4200,Female,20,35776,6
4201,Female,35,87733,57
4202,Male,32,25832,30
4203,Female,50,91294,61
4204,Female,29,21429,12
4205,Male,22,38661,11
4206,Female,20,35151,30
4207,Female,30,121144,50
4208,Female,41,45676,56
4209,Male,48,122890,64
4210,Male,59,148406,76
4211,Female,29,62584,58
4212,Female,49,70947,27
4213,Female,62,91546,59
4214,Male,35,30186,7
4215,Female,32,89269,66
4216,Female,29,25037,29
4217,Female,20,26002,19
4218,Male,32,31794,13
4219,Male,38,49921,53
4220,Male,42,57891,47
4221,Male,58,136264,62
4222,Male,49,112947,84
4223,Male,41,119798,70
4224,Male,37,59524,28
4225,Female,26,61888,48
4226,Female,37,43284,43
4227,Female,52,123982,55
4228,Male,31,50450,56
4229,Female,32,81275,84
4230,Female,26,47021,51
4231,Male,36,83611,64
4232,Female,32,23280,29
4233,Female,18,39694,9
4234,Male,46,69175,44
4235,Male,40,103219,90
4236,Female,32,64310,40
4237,Male,41,90899,50
4238,Female,41,97725,78
4239,Male,33,126837,50
4240,Male,27,43327,40
4241,Female,48,54063,31
4242,Female,58,114030,90
4243,Female,27,34354,6
4244,Female,24,34514,9
4245,Female,52,86490,95
4246,Male,44,83676,92
4247,Male,30,20318,14
4248,Male,31,40799,57
4249,Male,29,29090,9
4250,Female,19,34038,21
4251,Male,35,22359,14
4252,Female,23,31036,22
4253,Female,36,55966,56
4254,Male,29,21497,17
4255,Male,31,21943,20
4256,Female,55,82519,86
4257,Female,34,87705,84
4258,Male,60,137571,66
4259,Female,60,111671,82
4260,Male,43,96424,92
4261,Female,49,117876,87
4262,Female,18,20672,17
4263,Female,49,64705,30
4264,Female,31,40527,30
4265,Female,33,22388,11
4266,Male,29,56718,45
4267,Female,39,46931,54
4268,Male,19,39074,25
4269,Male,44,99588,100
4270,Male,28,61694,24
4271,Female,32,84187,91
4272,Male,52,86081,65
4273,Male,62,134264,66
4274,Female,21,24963,7
4275,Male,32,69102,28
4276,Female,39,61922,41
4277,Male,30,77066,25
4278,Female,49,135508,60
4279,Male,25,27567,18
4280,Female,32,24635,16
4281,Female,34,104449,66
4282,Male,47,41616,58
4283,Female,21,34579,7
4284,Male,35,27394,5
4285,Male,23,34137,8
4286,Male,34,31553,30
4287,Female,30,144072,93
4288,Male,57,92381,56
4289,Female,43,137216,84
4290,Female,42,76060,25
4291,Male,60,140784,60
4292,Male,41,76438,22
4293,Male,40,55488,54
4294,Male,30,37940,24
4295,Female,41,142861,82
4296,Male,26,60381,26
4297,Male,23,35622,5
4298,Female,24,38061,24
4299,Male,44,96706,58
4300,Female,20,28256,13
4301,Male,45,58268,33
4302,Female,37,148799,54
4303,Male,44,77832,32
4304,Male,30,96584,58
4305,Male,33,107244,67
4306,Female,22,24299,27
4307,Male,29,63538,26
4308,Male,26,52711,28
4309,Female,26,61985,46
4310,Female,25,52913,23
4311,Female,58,110252,79
4312,Male,43,66075,26
4313,Male,18,22327,25
4314,Male,56,91751,93
4315,Male,37,59564,58
4316,Male,34,39072,11
4317,Female,25,28639,28
4318,Male,30,32684,10
4319,Female,42,90637,57
4320,Female,41,40916,23
4321,Female,36,76515,46
4322,Female,37,42659,34
4323,Female,34,22756,30
4324,Female,26,63702,39
4325,Female,45,59693,22
4326,Male,31,65658,39
4327,Male,56,109454,72
4328,Female,37,79617,30
4329,Male,23,24242,17
4330,Male,27,47698,38
4331,Male,50,54184,46
4332,Female,65,125026,94
4333,Male,28,49915,52
4334,Female,36,144617,97
4335,Male,27,27867,27
4336,Male,46,129842,64
4337,Female,45,124411,58
4338,Female,36,52232,23
4339,Female,44,110913,65
4340,Male,25,21138,7
4341,Female,63,127951,81
4342,Female,26,32250,16
4343,Female,47,131171,81
4344,Female,43,66304,37
4345,Female,25,31812,18
4346,Female,47,141890,75
4347,Female,54,145901,54
4348,Male,22,29186,7
4349,Male,36,58713,21
4350,Male,49,123521,82
4351,Male,49,52148,45
4352,Female,43,64327,44
4353,Male,30,69273,27
4354,Male,26,34850,9
4355,Male,28,78568,37
4356,Female,34,48030,23
4357,Male,45,105613,100
4358,Female,34,47624,40
4359,Female,32,21829,23
4360,Male,25,35004,8
4361,Female,21,37503,20
4362,Female,21,24655,7
4363,Female,35,138541,85
4364,Female,31,50251,43
4365,Female,57,103097,82
4366,Male,46,57501,51
4367,Male,24,36292,25
4368,Female,63,83318,76
4369,Female,44,99344,78
4370,Female,43,48654,47
4371,Male,56,122456,62
